"No.","Time","Source","Destination","Protocol","Length","Info"
"1248","146.121786110","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=534073 Ack=496 Win=501 Len=1428 TSval=731481290 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1249","146.122328875","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","1516","Application Data [TCP segment of a reassembled PDU]"
"1250","146.122348771","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=536929 Win=8260 Len=0 TSval=2688413473 TSecr=731481290"
"1251","146.141209908","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=536929 Ack=496 Win=501 Len=1428 TSval=731481292 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1252","146.143847549","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=538357 Ack=496 Win=501 Len=1428 TSval=731481292 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1253","146.143847759","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=539785 Ack=496 Win=501 Len=2856 TSval=731481294 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1254","146.143847804","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=542641 Ack=496 Win=501 Len=2856 TSval=731481296 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1255","146.143847848","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=545497 Ack=496 Win=501 Len=2856 TSval=731481297 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1256","146.143847894","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=548353 Ack=496 Win=501 Len=2856 TSval=731481299 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1257","146.143926156","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=539785 Win=8260 Len=0 TSval=2688413494 TSecr=731481292"
"1258","146.143972950","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","2944","Application Data [TCP segment of a reassembled PDU]"
"1259","146.143973019","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=554065 Ack=496 Win=501 Len=2856 TSval=731481303 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1260","146.143973065","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=556921 Ack=496 Win=501 Len=2856 TSval=731481305 TSecr=2688413468 [TCP segment of a reassembled PDU]"
"1261","146.143973109","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=559777 Ack=496 Win=501 Len=2856 TSval=731481308 TSecr=2688413468 [TCP segment of a reassembled PDU]"
"1262","146.144049602","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=562633 Win=8082 Len=0 TSval=2688413495 TSecr=731481294"
"1263","146.144249235","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=562633 Ack=496 Win=501 Len=2856 TSval=731481311 TSecr=2688413468 [TCP segment of a reassembled PDU]"
